1 1 255 3
q1_l1
1 129197 
1 246188 
1 136038 
1 005162 
1 113087 
1 157057 
1 093136 
1 231155 
1 026126 
1 176220 
1 116087 
1 153146 
1 052097 
1 036013 
1 034115 
1 177007 
1 090130 
1 188017 
1 068163 
1 024006 
1 028239 
1 093245 
1 007232 
1 121178 
1 042011 
1 032024 
1 109157 
1 168203 
1 048162 
1 096141 
1 026195 
1 145191 
1 220179 
1 247016 
1 075175 
1 195201 
1 199161 
1 088169 
1 014145 
1 024144 
1 049068 
1 047151 
1 211042 
1 241158 
1 107108 
1 062151 
1 150031 
1 069069 
1 238194 
1 075065 
1 227035 
1 163169 
1 141017 
1 011202 
1 036151 
1 036204 
1 151131 
1 084166 
1 137033 
1 099071 
1 074148 
1 015037 
1 043151 
1 194103 
1 032023 
1 078050 
1 220017 
1 089197 
1 206230 
1 078108 
1 196002 
1 253130 
1 252220 
1 045161 
1 068130 
1 181158 
1 193145 
1 024167 
1 084035 
1 070065 
1 229232 
1 190031 
1 146125 
1 119127 
1 153093 
1 083117 
1 057026 
1 254050 
1 006049 
1 104135 
1 213095 
1 194146 
1 033185 
1 206102 
1 053006 
1 135146 
1 242012 
1 239050 
1 219026 
1 089222 
1 161069 
1 118055 
1 212135 
1 090184 
1 101099 
1 003182 
1 180042 
1 156197 
1 124073 
1 107200 
1 011223 
1 055040 
1 003200 
1 182227 
1 180092 
1 152047 
1 157101 
1 113145 
1 010248 
1 067209 
1 251142 
1 056216 
1 142058 
1 110023 
1 203208 
1 068052 
1 107180 
1 051206 
1 200240 
1 189233 
1 156172 
1 188134 
1 102144 
1 091103 
1 029076 
1 129165 
1 168011 
1 120024 
1 068047 
1 242172 
1 176186 
1 099156 
1 097196 
1 192232 
1 006025 
1 246023 
1 013049 
1 146239 
1 107215 
1 205238 
1 144124 
1 101161 
1 166025 
1 115220 
1 185170 
1 175074 
1 045082 
1 217113 
1 145178 
1 209097 
1 199234 
1 147152 
1 158086 
1 109207 
1 096095 
1 222181 
1 127147 
1 041147 
1 102115 
1 064039 
1 128187 
1 174218 
1 101253 
1 017112 
1 165087 
1 151139 
1 195200 
1 015161 
1 246252 
1 110088 
1 249188 
1 110064 
1 132074 
1 126254 
1 134247 
1 063053 
1 126118 
1 169182 
1 169003 
1 162182 
1 229229 
1 118070 
1 090218 
1 012145 
1 211238 
1 204181 
1 246143 
1 124044 
1 214084 
1 134106 
1 133027 
1 027176 
1 121175 
1 171096 
1 207106 
1 185101 
1 185088 
1 091204 
1 157032 
1 203192 
1 051058 
1 207250 
1 114100 
1 078012 
1 167168 
1 092137 
1 156060 
1 049195 
1 098111 
1 130161 
1 031134 
1 004178 
1 166213 
1 121001 
1 215235 
1 235038 
1 203052 
1 077177 
1 255212 
1 038032 
1 221056 
1 118004 
1 127120 
1 209059 
1 148051 
1 244148 
1 031135 
1 016224 
1 038122 
1 011001 
1 251109 
1 072045 
1 147160 
1 026121 
1 137255 
1 103193 
1 083124 
1 042153 
1 071008 
1 207190 
1 169204 
1 246251 
1 040145 
1 094215 
1 130156 
1 030229 
1 022202 
1 117165 
1 077024 
1 178177 
1 029191 
1 194040 
1 183087 
1 161084 
1 243245 
1 245087 
1 041021 
1 218139 
1 170170 
1 160204 
1 020108 
1 201254 
1 189097 
1 200024 
1 120036 
1 196071 
1 082081 
1 002158 
1 171195 
1 039064 
1 054013 
1 104244 
1 116014 
1 229084 
1 149190 
1 024171 
1 186177 
1 068148 
1 148168 
1 057218 
1 153240 
1 195182 
1 240134 
1 113186 
1 019132 
1 244180 
1 016074 
1 143098 
1 078195 
1 089088 
1 191140 
1 115154 
1 017184 
1 114246 
1 130046 
1 237250 
1 163205 
1 116027 
1 164214 
1 169095 
1 076190 
1 200171 
1 182195 
1 056031 
1 028073 
1 056132 
1 041074 
1 126027 
1 176014 
1 186084 
1 222144 
1 055194 
1 090074 
1 122080 
1 201026 
1 049053 
1 021239 
1 068127 
1 145131 
1 156013 
1 225002 
1 110074 
1 031183 
1 005024 
1 245044 
1 102221 
1 006094 
1 007006 
1 106032 
1 152066 
1 107096 
1 207119 
1 191169 
1 095121 
1 084022 
1 019103 
1 153008 
1 237093 
1 200182 
1 103051 
1 118201 
1 030162 
1 034020 
1 099178 
1 005208 
1 251005 
1 234133 
1 073169 
1 050009 
1 252042 
1 102133 
1 217099 
1 011203 
1 162189 
1 044191 
1 216247 
1 061018 
1 188166 
1 189048 
1 065205 
1 185146 
1 052255 
1 152228 
1 166079 
1 045067 
1 017160 
1 102166 
1 154078 
1 227044 
1 082236 
1 139070 
1 018220 
1 189164 
1 001119 
1 070064 
1 033235 
1 054178 
1 214175 
1 182121 
1 148097 
1 174058 
1 154104 
1 104115 
1 162065 
1 118099 
1 169002 
1 246126 
1 120027 
1 172175 
1 012188 
1 230216 
1 178239 
1 186215 
1 217150 
1 064013 
1 097092 
1 252077 
1 068193 
1 050137 
1 081090 
1 171077 
1 229067 
1 216152 
1 048225 
1 226085 
1 151109 
1 045232 
1 027005 
1 138193 
1 002019 
1 096233 
1 105048 
1 130229 
1 101031 
1 088032 
1 171033 
1 002155 
1 255034 
1 090140 
1 171070 
1 037081 
1 063120 
1 233135 
1 164211 
1 115149 
1 239130 
1 133094 
1 105243 
1 100042 
1 110044 
1 107004 
1 023226 
1 222179 
1 153143 
1 251104 
1 169153 
1 208203 
1 211176 
1 205183 
1 032228 
1 220089 
1 081209 
1 200157 
1 193009 
1 023149 
1 129177 
1 097180 
1 012023 
1 150060 
1 216117 
1 253157 
1 153200 
1 019154 
1 146218 
1 003028 
1 089237 
1 051035 
1 060210 
1 172178 
1 114163 
1 122010 
1 255242 
1 086041 
1 194141 
1 059253 
1 182119 
1 116200 
1 149096 
1 099126 
1 176069 
1 028003 
1 058073 
1 186150 
1 102054 
1 030002 
1 125207 
1 207044 
1 098246 
1 226118 
1 011205 
1 041100 
1 225087 
1 066058 
1 047214 
1 061046 
1 143135 
1 248052 
1 117106 
1 240054 
1 011044 
1 156083 
1 186035 
1 055178 
1 075170 
1 047089 
1 067183 
1 170164 
1 150120 
1 132037 
1 205045 
1 045058 
1 120222 
1 241013 
1 082067 
1 104014 
1 161146 
1 095168 
1 028161 
1 163210 
1 156053 
1 102061 
1 148133 
1 046122 
1 192049 
1 100121 
1 067121 
1 109229 
1 135182 
1 155052 
1 115227 
1 157249 
1 146106 
1 113169 
1 214141 
1 066061 
1 052095 
1 140014 
1 136085 
1 190149 
1 150185 
1 025106 
1 227209 
1 006074 
1 030192 
1 228165 
1 135255 
1 064054 
1 218171 
1 158058 
1 061139 
1 014054 
1 018249 
1 163092 
1 219017 
1 237030 
1 176078 
1 109063 
1 145061 
1 066088 
1 229114 
1 167161 
1 072123 
1 111097 
1 018196 
1 029159 
1 200137 
1 171108 
1 078183 
1 226189 
1 080124 
1 050170 
1 027105 
1 119028 
1 153170 
1 166214 
1 188054 
1 088041 
1 232123 
1 158115 
1 027172 
1 001169 
1 181112 
1 169030 
1 172086 
1 022058 
1 163151 
1 094031 
1 234208 
1 088033 
1 183154 
1 210046 
1 251225 
1 201003 
1 192137 
1 113244 
1 088015 
1 004121 
1 100160 
1 036045 
1 011029 
1 111009 
